Importer M.49,Importer ISO3,Importer,Importer region,Resource,Year,Value (1000USD),Weight (1000kg)
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,Coffee,2007,1579.935088,154.3425167
388,JAM,Jamaica,Latin America and the Caribbean,Coffee,2007,1252.41456,415.2609
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),Coffee,2007,1018851.55,397204.7199
398,KAZ,Kazakhstan,Central and Southern Asia,Coffee,2007,3122.350708,607.8695688
400,JOR,Jordan,Northern Africa and Western Asia,Coffee,2007,30264.99452,14418.4993
404,KEN,Kenya,Sub-Saharan Africa,Coffee,2007,2781.079194,1173.050646
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2007,17711.61604,7778.104
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2007,177271.8004,77434.04333
414,KWT,Kuwait,Northern Africa and Western Asia,Coffee,2007,12589.94911,3866.046249
417,KGZ,Kyrgyzstan,Central and Southern Asia,Coffee,2007,110.395169,26.95749201
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),Coffee,2007,136.278478,99.361
422,LBN,Lebanon,Northern Africa and Western Asia,Coffee,2007,50281.23282,22905.30454
426,LSO,Lesotho,Sub-Saharan Africa,Coffee,2007,221.57065,83.71999
428,LVA,Latvia,Europe,Coffee,2007,43889.97636,9236.103555
430,LBR,Liberia,Sub-Saharan Africa,Coffee,2007,29.271336,4.869
434,LBY,Libya,Northern Africa and Western Asia,Coffee,2007,5036.472982,2876.171611
440,LTU,Lithuania,Europe,Coffee,2007,64487.6044,12789.68176
442,LUX,Luxembourg,Europe,Coffee,2007,87147.25013,11970.63455
446,MAC,"China, Macao SAR",China,Coffee,2007,2852.292255,940.8223966
450,MDG,Madagascar,Sub-Saharan Africa,Coffee,2007,218.8068821,55.2089328
454,MWI,Malawi,Sub-Saharan Africa,Coffee,2007,167.8512887,43.81295645
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),Coffee,2007,86911.07205,44110.44399
462,MDV,Maldives,Central and Southern Asia,Coffee,2007,1034.911276,116.1877449
466,MLI,Mali,Sub-Saharan Africa,Coffee,2007,396.1514683,209.107832
470,MLT,Malta,Europe,Coffee,2007,3069.367573,513.1574816
478,MRT,Mauritania,Sub-Saharan Africa,Coffee,2007,129.517307,29.219
480,MUS,Mauritius,Sub-Saharan Africa,Coffee,2007,1302.854183,240.3251267
484,MEX,Mexico,Latin America and the Caribbean,Coffee,2007,44960.32888,18979.01366
490,,"Other Asia, nes",,Coffee,2007,41388.38153,13890.06291
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),Coffee,2007,252.1212234,48.95157381
498,MDA,Moldova,Europe,Coffee,2007,3516.785732,677.9458677
499,MNE,Montenegro,Europe,Coffee,2007,8863.456759,3619.982688
500,MSR,Montserrat,Latin America and the Caribbean,Coffee,2007,12.6,1.04
504,MAR,Morocco,Northern Africa and Western Asia,Coffee,2007,61777.41486,32474.18458
508,MOZ,Mozambique,Sub-Saharan Africa,Coffee,2007,1245.81405,278.0753711
512,OMN,Oman,Northern Africa and Western Asia,Coffee,2007,7307.82778,4277.476776
516,NAM,Namibia,Sub-Saharan Africa,Coffee,2007,5024.580566,1273.943633
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),Coffee,2007,0.698,0.366
524,NPL,Nepal,Central and Southern Asia,Coffee,2007,454.728173,105.174
528,NLD,Netherlands,Europe,Coffee,2007,650617.7297,209259.9734
530,ANT,Netherlands Antilles,,Coffee,2007,1523.706166,279.3751532
533,ABW,Aruba,Latin America and the Caribbean,Coffee,2007,862.239242,159.394
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),Coffee,2007,2375.767732,423.5874716
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),Coffee,2007,286.4446753,63.18302902
554,NZL,New Zealand,Australia and New Zealand,Coffee,2007,32700.80882,9558.245554
558,NIC,Nicaragua,Latin America and the Caribbean,Coffee,2007,3499.208789,3215.613638
562,NER,Niger,Sub-Saharan Africa,Coffee,2007,247.61776,73.506038
566,NGA,Nigeria,Sub-Saharan Africa,Coffee,2007,1845.623026,698.6996354
568,,"Other Europe, nes",,Coffee,2007,1036.07023,575.505
570,NIU,Niue,Oceania (excl. Australia and New Zealand),Coffee,2007,5.985,0.947
574,NFK,Norfolk Islands,Australia and New Zealand,Coffee,2007,8.13,0.628
577,,"Other Africa, nes",,Coffee,2007,1.373,0.5
579,NOR,Norway,Europe,Coffee,2007,122721.274,41955.49297
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),Coffee,2007,41.047,19.164
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),Coffee,2007,191.818,58.727
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),Coffee,2007,3.860056,0.22125
585,PLW,Palau,Oceania (excl. Australia and New Zealand),Coffee,2007,312.2965642,63.12546412
586,PAK,Pakistan,Central and Southern Asia,Coffee,2007,372.5686805,177.1096458
591,PAN,Panama,Latin America and the Caribbean,Coffee,2007,5370.260267,2044.57693
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2007,61.991,7.306
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2007,2398.521924,1359.7697
604,PER,Peru,Latin America and the Caribbean,Coffee,2007,635.8995314,129.0503935
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2007,45547.08665,25892.69279
616,POL,Poland,Europe,Coffee,2007,248309.0016,100866.6754
620,PRT,Portugal,Europe,Coffee,2007,139366.7839,48060.63337
624,GNB,Guinea-Bissau,Sub-Saharan Africa,Coffee,2007,28.203,7.033
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2007,0.067,0.234
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2007,3503.258171,784.3314342
642,ROU,Romania,Europe,Coffee,2007,103015.2323,34156.47037
643,RUS,Russian Federation,Europe,Coffee,2007,179604.9864,64237.08884
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2007,132.2444534,217.0630481
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2007,2.376,0.565
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Coffee,2007,113.7892764,7.92927193
660,AIA,Anguilla,Latin America and the Caribbean,Coffee,2007,16.561,1.636
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2007,260.9678918,50.10386566
666,SPM,Saint Pierre and Miquelon,Northern America,Coffee,2007,21.552,2.957
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee,2007,70.7428149,9.14403751
674,SMR,San Marino,Europe,Coffee,2007,60.432658,1.192
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2007,24.7547116,3.55573896
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2007,94807.6465,35382.88039
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2007,1078.461749,251.3014561
688,SRB,Serbia,Europe,Coffee,2007,54060.91823,23728.27981
690,SYC,Seychelles,Sub-Saharan Africa,Coffee,2007,108.284643,13.331
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2007,273.769631,144.686
699,IND,India,Central and Southern Asia,Coffee,2007,31123.21037,21185.81845
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2007,73685.29855,27766.81714
703,SVK,Slovakia,Europe,Coffee,2007,86587.38967,25438.96729
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2007,8029.322685,4931.174784
705,SVN,Slovenia,Europe,Coffee,2007,63338.50369,25830.4217
706,SOM,Somalia,Sub-Saharan Africa,Coffee,2007,550.36,808.554
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2007,53541.145,22223.31037
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2007,276.4939896,57.79344951
724,ESP,Spain,Europe,Coffee,2007,597659.487,270355.2401
736,SDN,Former Sudan,,Coffee,2007,48710.8557,27010.57835
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2007,88.313,15.048
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2007,8373.07066,3693.951
752,SWE,Sweden,Europe,Coffee,2007,313771.6524,113477.8952
757,CHE,Switzerland,Europe,Coffee,2007,364383.9395,151749.2092
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2007,53081.12864,27610.7703
762,TJK,Tajikistan,Central and Southern Asia,Coffee,2007,18.404,42.653
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2007,2803.131232,1044.673833
768,TGO,Togo,Sub-Saharan Africa,Coffee,2007,343.932499,361.6392914
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2007,15.051485,1.923
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2007,441.8467997,156.2030394
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2007,30136.28085,8925.447432
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2007,23958.06229,12451.56098
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2007,46465.20325,17335.50892
795,TKM,Turkmenistan,Central and Southern Asia,Coffee,2007,11.468,2.385
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,Coffee,2007,19.924462,4.44702
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),Coffee,2007,0.746,0.134
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2007,472.1780054,593.4527782
804,UKR,Ukraine,Europe,Coffee,2007,54713.49652,14450.78781
807,MKD,North Macedonia,Europe,Coffee,2007,19191.03827,8027.047811
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2007,40632.67964,23195.7277
826,GBR,United Kingdom,Europe,Coffee,2007,481771.4664,161568.5006
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2007,421.7594461,268.5231962
837,,Bunkers,,Coffee,2007,1101.338585,137.502822
838,,Free Zones,,Coffee,2007,1379.59,581.194
839,,Special Categories,,Coffee,2007,0.552,0.05
842,USA,United States,Northern America,Coffee,2007,3577607.739,1352790.529
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2007,350.695786,379.5194264
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2007,3133.541785,1280.262072
860,UZB,Uzbekistan,Central and Southern Asia,Coffee,2007,77.081048,15.851
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2007,1096.905296,200.9623007
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),Coffee,2007,45.634,4.838
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),Coffee,2007,267.2,71.019
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2007,1667.492647,732.332187
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2007,860.03257,217.3633052
899,,"Areas, nes",,Coffee,2007,195124.7259,125677.6452
