Importer M.49,Importer ISO3,Importer,Importer region,Resource,Year,Value (1000USD),Weight (1000kg)
364,IRN,Iran,Central and Southern Asia,Coffee,2012,4183.808928,1890.786
368,IRQ,Iraq,Northern Africa and Western Asia,Coffee,2012,3434.943652,328.384
372,IRL,Ireland,Europe,Coffee,2012,65710.21382,9158.707812
376,ISR,Israel,Northern Africa and Western Asia,Coffee,2012,146066.2948,36587.89668
381,ITA,Italy,Europe,Coffee,2012,1854541.057,505761.4779
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,Coffee,2012,1905.057383,210.6849253
388,JAM,Jamaica,Latin America and the Caribbean,Coffee,2012,2446.126827,530.8457474
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),Coffee,2012,1683357.469,393667.145
398,KAZ,Kazakhstan,Central and Southern Asia,Coffee,2012,4462.4416,432.7675885
400,JOR,Jordan,Northern Africa and Western Asia,Coffee,2012,67906.03242,18206.01945
404,KEN,Kenya,Sub-Saharan Africa,Coffee,2012,3894.521024,1674.73559
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2012,1838.383286,387.135
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2012,462691.7131,106398.3583
414,KWT,Kuwait,Northern Africa and Western Asia,Coffee,2012,26740.31638,5712.255
417,KGZ,Kyrgyzstan,Central and Southern Asia,Coffee,2012,704.6528312,92.89504839
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),Coffee,2012,55.379108,12.684
422,LBN,Lebanon,Northern Africa and Western Asia,Coffee,2012,76871.9435,22150.85868
426,LSO,Lesotho,Sub-Saharan Africa,Coffee,2012,1754.158584,404.952045
428,LVA,Latvia,Europe,Coffee,2012,59087.38555,8817.239187
430,LBR,Liberia,Sub-Saharan Africa,Coffee,2012,65.713114,7.975
434,LBY,Libya,Northern Africa and Western Asia,Coffee,2012,26148.73936,8946.935
440,LTU,Lithuania,Europe,Coffee,2012,95139.00529,12762.91978
442,LUX,Luxembourg,Europe,Coffee,2012,122824.5411,16582.69666
446,MAC,"China, Macao SAR",China,Coffee,2012,5077.832294,1018.219834
450,MDG,Madagascar,Sub-Saharan Africa,Coffee,2012,297.2572152,59.7049838
454,MWI,Malawi,Sub-Saharan Africa,Coffee,2012,288.7383124,53.20932642
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),Coffee,2012,172984.4624,70690.50839
462,MDV,Maldives,Central and Southern Asia,Coffee,2012,2416.837783,160.3650956
466,MLI,Mali,Sub-Saharan Africa,Coffee,2012,517.871031,298.5812625
470,MLT,Malta,Europe,Coffee,2012,3075.335368,343.7072589
478,MRT,Mauritania,Sub-Saharan Africa,Coffee,2012,474.932864,391.56798
480,MUS,Mauritius,Sub-Saharan Africa,Coffee,2012,2079.537485,206.1674536
484,MEX,Mexico,Latin America and the Caribbean,Coffee,2012,108320.8175,35100.0271
490,,"Other Asia, nes",,Coffee,2012,103311.8097,19336.44045
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),Coffee,2012,207.333235,18.232
498,MDA,Moldova,Europe,Coffee,2012,2842.467501,332.0353366
499,MNE,Montenegro,Europe,Coffee,2012,18986.80941,5013.106549
500,MSR,Montserrat,Latin America and the Caribbean,Coffee,2012,94.864,6.711
504,MAR,Morocco,Northern Africa and Western Asia,Coffee,2012,106168.4075,41367.50556
508,MOZ,Mozambique,Sub-Saharan Africa,Coffee,2012,2046.52335,329.140859
512,OMN,Oman,Northern Africa and Western Asia,Coffee,2012,13583.44905,4548.636092
516,NAM,Namibia,Sub-Saharan Africa,Coffee,2012,8906.064271,2179.201432
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),Coffee,2012,0.337,0.049
524,NPL,Nepal,Central and Southern Asia,Coffee,2012,257.6353662,47.56243915
528,NLD,Netherlands,Europe,Coffee,2012,924222.0757,154197.7037
531,CUW,Curacao,Latin America and the Caribbean,Coffee,2012,1393.691154,160.186
533,ABW,Aruba,Latin America and the Caribbean,Coffee,2012,2251.445332,245.2478751
534,SXM,Sint Maarten (Dutch part),Latin America and the Caribbean,Coffee,2012,375.201143,109.978
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),Coffee,2012,4308.517366,435.2708753
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),Coffee,2012,286.470355,120.535
554,NZL,New Zealand,Australia and New Zealand,Coffee,2012,60247.30173,11480.82418
558,NIC,Nicaragua,Latin America and the Caribbean,Coffee,2012,8280.049996,3183.259183
562,NER,Niger,Sub-Saharan Africa,Coffee,2012,306.00908,86.9568754
566,NGA,Nigeria,Sub-Saharan Africa,Coffee,2012,1750.936861,385.3767192
568,,"Other Europe, nes",,Coffee,2012,727.35065,85.557
570,NIU,Niue,Oceania (excl. Australia and New Zealand),Coffee,2012,10.856105,0.374
574,NFK,Norfolk Islands,Australia and New Zealand,Coffee,2012,4.994901,0.135
579,NOR,Norway,Europe,Coffee,2012,233050.9126,40013.80497
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),Coffee,2012,2.03,0.25
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),Coffee,2012,251.853934,41.4839434
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),Coffee,2012,108.024,17.67
585,PLW,Palau,Oceania (excl. Australia and New Zealand),Coffee,2012,452.6206361,100.8434192
586,PAK,Pakistan,Central and Southern Asia,Coffee,2012,439.2462502,86.43209368
591,PAN,Panama,Latin America and the Caribbean,Coffee,2012,3202.199999,1182.392977
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2012,5002.390677,295.9682621
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2012,2272.124086,581.9104706
604,PER,Peru,Latin America and the Caribbean,Coffee,2012,7757.312169,2462.96111
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2012,100533.6158,41616.54854
616,POL,Poland,Europe,Coffee,2012,585940.287,159294.821
620,PRT,Portugal,Europe,Coffee,2012,255333.1714,54204.62029
624,GNB,Guinea-Bissau,Sub-Saharan Africa,Coffee,2012,30.054,2.227
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2012,200.199542,59.182
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2012,8980.965559,1288.502793
642,ROU,Romania,Europe,Coffee,2012,204752.2054,41082.88383
643,RUS,Russian Federation,Europe,Coffee,2012,498001.9669,122131.183
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2012,299.223381,67.989
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2012,13.607952,2.99734
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Coffee,2012,178.528262,36.0938363
660,AIA,Anguilla,Latin America and the Caribbean,Coffee,2012,2.221,0.176
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2012,559.67848,47.82115506
666,SPM,Saint Pierre and Miquelon,Northern America,Coffee,2012,102.406,9.105
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee,2012,131.5440709,11.76942701
674,SMR,San Marino,Europe,Coffee,2012,716.46498,12.519
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2012,99.45383649,12.77531568
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2012,212624.2935,47598.88667
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2012,2012.291614,718.0555518
688,SRB,Serbia,Europe,Coffee,2012,100065.2965,30885.15554
690,SYC,Seychelles,Sub-Saharan Africa,Coffee,2012,1032.979406,259.8895677
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2012,229.169863,60.199
699,IND,India,Central and Southern Asia,Coffee,2012,123393.0161,60746.7134
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2012,105145.9193,27943.43722
703,SVK,Slovakia,Europe,Coffee,2012,272375.2934,44080.24573
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2012,41342.51655,16749.03053
705,SVN,Slovenia,Europe,Coffee,2012,101103.5374,30194.57174
706,SOM,Somalia,Sub-Saharan Africa,Coffee,2012,91.688343,121.714
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2012,85540.94227,21711.28947
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2012,991.0020295,179.1205506
724,ESP,Spain,Europe,Coffee,2012,943680.2473,276464.2993
729,SDN,Sudan,Northern Africa and Western Asia,Coffee,2012,74283.693,30368.11157
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2012,387.198622,43.3273127
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2012,2453.301019,971.2689614
752,SWE,Sweden,Europe,Coffee,2012,584961.4625,111196.2804
757,CHE,Switzerland,Europe,Coffee,2012,585976.6842,119165.0048
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2012,71123.35453,23897.044
762,TJK,Tajikistan,Central and Southern Asia,Coffee,2012,27.538279,6.621
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2012,74761.8227,31821.06577
768,TGO,Togo,Sub-Saharan Africa,Coffee,2012,111195.8367,2685.357081
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2012,153.5216813,26.74212427
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2012,983.8471374,237.9508299
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2012,70146.98659,11699.12844
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2012,55099.33318,20544.92808
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2012,97896.46741,24069.94414
795,TKM,Turkmenistan,Central and Southern Asia,Coffee,2012,233.328264,25.236
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,Coffee,2012,567.5255722,240.6239494
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),Coffee,2012,15.438,1.118
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2012,1811.155867,2204.537054
804,UKR,Ukraine,Europe,Coffee,2012,139122.4225,26205.08423
807,MKD,North Macedonia,Europe,Coffee,2012,27072.30864,7929.561541
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2012,84266.27292,17186.34758
826,GBR,United Kingdom,Europe,Coffee,2012,827556.5049,164163.8034
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2012,2284.973778,625.5532
837,,Bunkers,,Coffee,2012,547.722526,96.74783
838,,Free Zones,,Coffee,2012,10739.062,3304.385
839,,Special Categories,,Coffee,2012,5.925047,0.455
842,USA,United States,Northern America,Coffee,2012,6405807.873,1431908.358
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2012,244.9391017,163.513063
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2012,5493.368002,1224.664952
860,UZB,Uzbekistan,Central and Southern Asia,Coffee,2012,280.746661,38.62
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2012,235567.2605,51042.67392
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),Coffee,2012,37.365,3.702
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),Coffee,2012,533.0984569,171.3790118
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2012,1353.553208,845.8553862
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2012,666.0498727,110.0194099
899,,"Areas, nes",,Coffee,2012,685128.8043,327032.7192
