Importer M.49,Importer ISO3,Importer,Importer region,Resource,Year,Value (1000USD),Weight (1000kg)
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),Coffee,2022,3669.532586,630.0002192
246,FIN,Finland,Europe,Coffee,2022,408879.0778,68343.53335
251,FRA,France,Europe,Coffee,2022,2661544.605,337516.5795
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),Coffee,2022,4950.515659,451.8442718
260,ATF,French Southern Territories,,Coffee,2022,10.146124,0.661
262,DJI,Djibouti,Sub-Saharan Africa,Coffee,2022,670.964511,214.8265
266,GAB,Gabon,Sub-Saharan Africa,Coffee,2022,723.887736,56.03416
268,GEO,Georgia,Northern Africa and Western Asia,Coffee,2022,39690.10465,13454.80542
270,GMB,Gambia,Sub-Saharan Africa,Coffee,2022,59.798561,11.032707
275,PSE,State of Palestine,Northern Africa and Western Asia,Coffee,2022,38531.53802,6926.704178
276,DEU,Germany,Europe,Coffee,2022,5189449.331,1209882.994
288,GHA,Ghana,Sub-Saharan Africa,Coffee,2022,1540.724711,96.951529
292,GIB,Gibraltar,Europe,Coffee,2022,1269.524288,112.93772
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),Coffee,2022,184.054782,48.604
300,GRC,Greece,Europe,Coffee,2022,370516.5357,62568.68393
304,GRL,Greenland,Northern America,Coffee,2022,3476.192185,314.838876
308,GRD,Grenada,Latin America and the Caribbean,Coffee,2022,517.161604,71.24612134
316,GUM,Guam,Oceania (excl. Australia and New Zealand),Coffee,2022,343.784099,27.922
320,GTM,Guatemala,Latin America and the Caribbean,Coffee,2022,2284.70139,230.5244747
324,GIN,Guinea,Sub-Saharan Africa,Coffee,2022,139.290572,19.069
328,GUY,Guyana,Latin America and the Caribbean,Coffee,2022,490.0103979,81.58306701
332,HTI,Haiti,Latin America and the Caribbean,Coffee,2022,145.102187,39.2468
340,HND,Honduras,Latin America and the Caribbean,Coffee,2022,693.695457,290.4945
344,HKG,"China, Hong Kong SAR",China,Coffee,2022,77279.99661,11198.17261
348,HUN,Hungary,Europe,Coffee,2022,195981.5687,30228.40135
352,ISL,Iceland,Europe,Coffee,2022,26248.01023,2649.3514
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),Coffee,2022,58898.94818,15744.3949
364,IRN,Iran,Central and Southern Asia,Coffee,2022,31667.26569,9891.11069
368,IRQ,Iraq,Northern Africa and Western Asia,Coffee,2022,10287.18964,1733.883174
372,IRL,Ireland,Europe,Coffee,2022,151255.3176,17037.42804
376,ISR,Israel,Northern Africa and Western Asia,Coffee,2022,210835.4642,32074.04627
381,ITA,Italy,Europe,Coffee,2022,2552926.946,687169.9161
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,Coffee,2022,4231.776285,369.0736486
388,JAM,Jamaica,Latin America and the Caribbean,Coffee,2022,3713.855713,718.3386222
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),Coffee,2022,1716056.438,386875.8688
398,KAZ,Kazakhstan,Central and Southern Asia,Coffee,2022,27381.85359,3603.333572
400,JOR,Jordan,Northern Africa and Western Asia,Coffee,2022,153625.7938,29093.05106
404,KEN,Kenya,Sub-Saharan Africa,Coffee,2022,10568.93483,2472.107604
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2022,831.943464,69.484
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),Coffee,2022,1263708.612,203492.7475
414,KWT,Kuwait,Northern Africa and Western Asia,Coffee,2022,78459.5465,11754.43741
417,KGZ,Kyrgyzstan,Central and Southern Asia,Coffee,2022,2607.974222,275.103462
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),Coffee,2022,2398.704319,533.106567
422,LBN,Lebanon,Northern Africa and Western Asia,Coffee,2022,57585.32405,17236.73193
426,LSO,Lesotho,Sub-Saharan Africa,Coffee,2022,1291.349654,432.3622337
428,LVA,Latvia,Europe,Coffee,2022,105228.8619,15068.52938
430,LBR,Liberia,Sub-Saharan Africa,Coffee,2022,270.29867,36.361599
434,LBY,Libya,Northern Africa and Western Asia,Coffee,2022,56080.61135,16813.38179
440,LTU,Lithuania,Europe,Coffee,2022,198452.8201,27766.41623
442,LUX,Luxembourg,Europe,Coffee,2022,141723.2798,19490.78914
446,MAC,"China, Macao SAR",China,Coffee,2022,6580.348514,952.4077661
450,MDG,Madagascar,Sub-Saharan Africa,Coffee,2022,3146.84559,1126.181544
454,MWI,Malawi,Sub-Saharan Africa,Coffee,2022,294.914141,47.851466
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),Coffee,2022,338985.8725,95384.14819
462,MDV,Maldives,Central and Southern Asia,Coffee,2022,9091.995448,970.2332787
466,MLI,Mali,Sub-Saharan Africa,Coffee,2022,1001.896452,397.581
470,MLT,Malta,Europe,Coffee,2022,9215.628462,921.8936664
478,MRT,Mauritania,Sub-Saharan Africa,Coffee,2022,931.4742336,788.171949
480,MUS,Mauritius,Sub-Saharan Africa,Coffee,2022,7985.143996,1071.670831
484,MEX,Mexico,Latin America and the Caribbean,Coffee,2022,177459.6151,44110.08708
490,,"Other Asia, nes",,Coffee,2022,266918.642,41619.33762
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),Coffee,2022,4491.088012,556.0884115
498,MDA,Moldova,Europe,Coffee,2022,13374.11922,1795.641268
499,MNE,Montenegro,Europe,Coffee,2022,21569.95244,4785.382813
500,MSR,Montserrat,Latin America and the Caribbean,Coffee,2022,30.204107,2.79511
504,MAR,Morocco,Northern Africa and Western Asia,Coffee,2022,144384.8422,53419.49486
508,MOZ,Mozambique,Sub-Saharan Africa,Coffee,2022,3030.570572,406.2493782
512,OMN,Oman,Northern Africa and Western Asia,Coffee,2022,31106.61913,5384.279262
516,NAM,Namibia,Sub-Saharan Africa,Coffee,2022,8180.590115,1483.958415
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),Coffee,2022,89.797801,10.04451
524,NPL,Nepal,Central and Southern Asia,Coffee,2022,1515.229833,323.5102135
528,NLD,Netherlands,Europe,Coffee,2022,1485004.477,262751.0071
531,CUW,Curacao,Latin America and the Caribbean,Coffee,2022,3914.700534,721.14668
533,ABW,Aruba,Latin America and the Caribbean,Coffee,2022,3955.440876,392.8344146
534,SXM,Sint Maarten (Dutch part),Latin America and the Caribbean,Coffee,2022,492.954906,38.681
535,BES,Bonaire,Latin America and the Caribbean,Coffee,2022,609.72223,46.726
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),Coffee,2022,3646.158607,314.04373
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),Coffee,2022,130.912921,21.46302
554,NZL,New Zealand,Australia and New Zealand,Coffee,2022,111358.6357,16330.02447
558,NIC,Nicaragua,Latin America and the Caribbean,Coffee,2022,516.77076,99.7944088
562,NER,Niger,Sub-Saharan Africa,Coffee,2022,172.1002965,20.5008671
566,NGA,Nigeria,Sub-Saharan Africa,Coffee,2022,3400.987208,1346.224462
568,,"Other Europe, nes",,Coffee,2022,655.195087,52.314496
570,NIU,Niue,Oceania (excl. Australia and New Zealand),Coffee,2022,12.909089,0.654
574,NFK,Norfolk Islands,Australia and New Zealand,Coffee,2022,361.508847,77.6525
579,NOR,Norway,Europe,Coffee,2022,267879.548,40696.82689
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),Coffee,2022,11.666344,0.9805
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),Coffee,2022,2.82273,0.06
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),Coffee,2022,187.295552,17.004797
585,PLW,Palau,Oceania (excl. Australia and New Zealand),Coffee,2022,1.71622,0.127
586,PAK,Pakistan,Central and Southern Asia,Coffee,2022,5279.115144,1489.989567
591,PAN,Panama,Latin America and the Caribbean,Coffee,2022,23581.92364,5320.614121
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),Coffee,2022,715.254359,53.525914
600,PRY,Paraguay,Latin America and the Caribbean,Coffee,2022,6781.559675,1146.249307
604,PER,Peru,Latin America and the Caribbean,Coffee,2022,5053.645206,536.3620038
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),Coffee,2022,131482.7438,27056.80468
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),Coffee,2022,1974.2145,378.091
616,POL,Poland,Europe,Coffee,2022,985129.5074,197425.3894
620,PRT,Portugal,Europe,Coffee,2022,365330.0418,65228.64633
624,GNB,Guinea-Bissau,Sub-Saharan Africa,Coffee,2022,142.305746,18.863
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),Coffee,2022,1952.940453,761.6993349
634,QAT,Qatar,Northern Africa and Western Asia,Coffee,2022,36097.87903,4053.68654
642,ROU,Romania,Europe,Coffee,2022,346238.7085,54180.50066
643,RUS,Russian Federation,Europe,Coffee,2022,809717.9903,226516.2928
646,RWA,Rwanda,Sub-Saharan Africa,Coffee,2022,1427.045314,937.3408883
652,BLM,Saint-Barthelemy,Latin America and the Caribbean,Coffee,2022,10.68739,0.44
654,SHN,Saint Helena,Sub-Saharan Africa,Coffee,2022,31.110644,13.72865
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,Coffee,2022,81.446684,5.44693
660,AIA,Anguilla,Latin America and the Caribbean,Coffee,2022,48.730442,8.801
662,LCA,Saint Lucia,Latin America and the Caribbean,Coffee,2022,880.390708,75.58771
666,SPM,Saint Pierre and Miquelon,Northern America,Coffee,2022,184.420249,18.382
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Coffee,2022,25.234431,1.07618
674,SMR,San Marino,Europe,Coffee,2022,86.512028,25.414
678,STP,Sao Tome and Principe,Sub-Saharan Africa,Coffee,2022,97.99786242,8.284187762
682,SAU,Saudi Arabia,Northern Africa and Western Asia,Coffee,2022,437982.6558,76164.82286
686,SEN,Senegal,Sub-Saharan Africa,Coffee,2022,3402.529985,1067.175628
688,SRB,Serbia,Europe,Coffee,2022,136695.0362,33758.67889
690,SYC,Seychelles,Sub-Saharan Africa,Coffee,2022,2204.183863,469.2529275
694,SLE,Sierra Leone,Sub-Saharan Africa,Coffee,2022,116.04723,12.773248
699,IND,India,Central and Southern Asia,Coffee,2022,179533.1389,94616.39971
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),Coffee,2022,110819.1856,17717.06479
703,SVK,Slovakia,Europe,Coffee,2022,290195.5421,48345.4931
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),Coffee,2022,112683.1283,23514.78272
705,SVN,Slovenia,Europe,Coffee,2022,108880.5621,26382.92939
706,SOM,Somalia,Sub-Saharan Africa,Coffee,2022,1440.371628,1253.03966
710,ZAF,South Africa,Sub-Saharan Africa,Coffee,2022,98878.57717,20450.32879
716,ZWE,Zimbabwe,Sub-Saharan Africa,Coffee,2022,491.0484559,91.7785566
724,ESP,Spain,Europe,Coffee,2022,1381000.952,315831.2968
728,SSD,South Sudan,Sub-Saharan Africa,Coffee,2022,2003.635522,1266.65372
729,SDN,Sudan,Northern Africa and Western Asia,Coffee,2022,30613.02799,11214.31862
740,SUR,Suriname,Latin America and the Caribbean,Coffee,2022,1002.495476,156.4661064
748,SWZ,Eswatini,Sub-Saharan Africa,Coffee,2022,2580.042946,425.81516
752,SWE,Sweden,Europe,Coffee,2022,598137.3737,107734.7226
757,CHE,Switzerland,Europe,Coffee,2022,1052499.959,178084.8316
760,SYR,Syria,Northern Africa and Western Asia,Coffee,2022,55743.37811,16322.1068
762,TJK,Tajikistan,Central and Southern Asia,Coffee,2022,216.9440361,30.55355284
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),Coffee,2022,158288.4596,51993.64399
768,TGO,Togo,Sub-Saharan Africa,Coffee,2022,115.9169234,31.2094618
776,TON,Tonga,Oceania (excl. Australia and New Zealand),Coffee,2022,69.039585,18.4507
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,Coffee,2022,2067.84191,415.9896698
784,ARE,United Arab Emirates,Northern Africa and Western Asia,Coffee,2022,284606.518,49987.63286
788,TUN,Tunisia,Northern Africa and Western Asia,Coffee,2022,85100.63119,25497.34506
792,TUR,Turkey,Northern Africa and Western Asia,Coffee,2022,418778.2064,92391.75287
795,TKM,Turkmenistan,Central and Southern Asia,Coffee,2022,1095.10797,156.28694
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,Coffee,2022,611.436953,48.78626
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),Coffee,2022,13.0643,4.659
800,UGA,Uganda,Sub-Saharan Africa,Coffee,2022,2265.493119,999.83094
804,UKR,Ukraine,Europe,Coffee,2022,220206.9577,48260.56371
807,MKD,North Macedonia,Europe,Coffee,2022,29009.564,6695.750185
818,EGY,Egypt,Northern Africa and Western Asia,Coffee,2022,202190.59,43835.49617
826,GBR,United Kingdom,Europe,Coffee,2022,1301205.806,229706.0343
834,TZA,Tanzania,Sub-Saharan Africa,Coffee,2022,3682.758668,1989.569197
837,,Bunkers,,Coffee,2022,6072.532251,549.129404
838,,Free Zones,,Coffee,2022,2098.343189,267.724697
839,,Special Categories,,Coffee,2022,61.981832,9.95991
842,USA,United States,Northern America,Coffee,2022,9430725.823,1602787.328
854,BFA,Burkina Faso,Sub-Saharan Africa,Coffee,2022,697.488755,460.0500566
858,URY,Uruguay,Latin America and the Caribbean,Coffee,2022,16828.8564,2880.059235
860,UZB,Uzbekistan,Central and Southern Asia,Coffee,2022,4652.073854,634.2793227
862,VEN,Venezuela,Latin America and the Caribbean,Coffee,2022,2125.352986,606.37616
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),Coffee,2022,21.879191,1.603
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),Coffee,2022,183.193248,37.4316
887,YEM,Yemen,Northern Africa and Western Asia,Coffee,2022,2606.743231,1176.433891
894,ZMB,Zambia,Sub-Saharan Africa,Coffee,2022,746.7444404,110.388624
899,,"Areas, nes",,Coffee,2022,10225.70596,2005.790965
